objectid,network,type,status,strategic_cycling_corridor,local_name,local_type,rd_num,name,side,facility_left,surface_left,width_left,facility_right,surface_right,width_right,lighting,verified_date,bearing,scc_name,comments
38112,PBN & MTN,On Road,Proposed,No,PRIMROSE,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38113,PBN,Off Road,Proposed,No,UNNAMED, ,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38114,PBN,On Road,Proposed,No,HOFFMANS,ROAD,5584, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38115,PBN,Off Road,Proposed,No,UNNAMED, ,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38116,PBN,On Road,Proposed,No,HIGH,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38117,PBN,On Road,Proposed,No,MELVILLE,ROAD,5731, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38118,PBN,On Road,Proposed,No,BUCKLEY,STREET,5581, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38119,PBN,On Road,Proposed,No,NICHOLSON,STREET,5736, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38120,PBN,On Road,Proposed,No,BUCKLEY,STREET,5581, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38121,PBN,On Road,Proposed,No,BUCKLEY,STREET,5581, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38122,PBN,On Road,Proposed,No,SYDNEY,ROAD,5733, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38123,PBN & MTN,On Road,Proposed,No,PRIMROSE,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38124,PBN,On Road,Proposed,No,HIGH,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38125,PBN,On Road,Proposed,No,BUCKLEY,STREET,5581, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38126,PBN & MTN,On Road,Proposed,No,VANBERG,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38127,PBN,On Road,Proposed,No,HOFFMANS,ROAD,5584, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38128,PBN,On Road,Proposed,No,BUCKLEY,STREET,5581, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38129,PBN & MTN,On Road,Proposed,No,VANBERG,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38130,PBN,On Road,Proposed,No,MELVILLE,ROAD,5731, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38131,PBN,On Road,Proposed,No,MCINTYRE,ROAD,5517, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38132,PBN,On Road,Proposed,No,BUCKLEY,STREET,5581, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38133,PBN,On Road,Proposed,No,BUCKLEY,STREET,5581, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38134,PBN,On Road,Proposed,No,MELVILLE,ROAD,5731, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38135,PBN,On Road,Proposed,No,WATERDALE,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38136,PBN,On Road,Proposed,No,HIGH,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38137,PBN,On Road,Proposed,No,NICHOLSON,STREET,5736, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38138,PBN,On Road,Proposed,No,BUCKLEY,STREET,5581, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38139,PBN & MTN,On Road,Proposed,No,VANBERG,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38140,PBN,On Road,Proposed,No,BUCKLEY,STREET,5581, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38141,PBN & MTN,On Road,Proposed,No,VANBERG,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38142,PBN,On Road,Proposed,No,BUCKLEY,STREET,5581, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38143,PBN,On Road,Proposed,No,WATERDALE,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38144,PBN,On Road,Proposed,No,SYDNEY,ROAD,5733, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38145,PBN,On Road,Proposed,No,BUCKLEY,STREET,5581, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38146,PBN,On Road,Proposed,No,MCINTYRE,ROAD,5517, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38147,PBN,On Road,Proposed,No,BUCKLEY,STREET,5581, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38148,PBN,On Road,Proposed,No,HIGH,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38149,PBN,On Road,Proposed,No,SYDNEY,ROAD,5733, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38150,PBN,On Road,Existing,Yes,BURWOOD,HIGHWAY,2750, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Burwood to Kilsyth,Metro SCC upgraded to PBN
38151,PBN,On Road,Existing,Yes,BURWOOD,HIGHWAY,2750, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Burwood to Kilsyth,Metro SCC upgraded to PBN
38152,PBN,On Road,Existing,Yes,BURWOOD,HIGHWAY,2750, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Burwood to Kilsyth,Metro SCC upgraded to PBN
38153,PBN,On Road,Existing,Yes,BURWOOD,HIGHWAY,2750, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Burwood to Kilsyth,Metro SCC upgraded to PBN
38154,PBN,On Road,Existing,Yes,BURWOOD,HIGHWAY,2750, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Burwood to Kilsyth,Metro SCC upgraded to PBN
38155,PBN,On Road,Existing,Yes,LAWRENCE,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Chirnside Park to Mordialloc,Metro SCC upgraded to PBN
38156,PBN,On Road,Existing,Yes,LAWRENCE,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Chirnside Park to Mordialloc,Metro SCC upgraded to PBN
38157,PBN,On Road,Existing,Yes,LAWRENCE,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Chirnside Park to Mordialloc,Metro SCC upgraded to PBN
38158,PBN,On Road,Existing,Yes,LAWRENCE,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Chirnside Park to Mordialloc,Metro SCC upgraded to PBN
38159,PBN,On Road,Existing,Yes,STRADA,CRESCENT,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Mulgrave,Metro SCC upgraded to PBN
38160,PBN,On Road,Existing,Yes,STRADA,CRESCENT,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Mulgrave,Metro SCC upgraded to PBN
38161,PBN,On Road,Existing,Yes,STRADA,CRESCENT,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Mulgrave,Metro SCC upgraded to PBN
38162,PBN,On Road,Existing,No,PRINCES,FREEWAY,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38163,PBN,On Road,Existing,No,PRINCES,FREEWAY,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38164,PBN,On Road,Existing,No,BEACONSFIELD-NAR NAR GOON,ROAD,2460, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38165,PBN,On Road,Existing,No,BEACONSFIELD-NAR NAR GOON,ROAD,2460, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38166,PBN,On Road,Existing,No,BEACONSFIELD-NAR NAR GOON,ROAD,2460, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38167,PBN,On Road,Existing,No,BEACONSFIELD-NAR NAR GOON,ROAD,2460, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38168,PBN,On Road,Existing,No,BEACONSFIELD-NAR NAR GOON,ROAD,2460, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38169,PBN,On Road,Existing,No,PRINCES OUT-BEACONSFIELD-NAR NAR GOON,RAMP,2460, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38170,PBN,On Road,Existing,No,CLYDE,ROAD,5768, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38171,PBN,On Road,Existing,No,CLYDE,ROAD,5768, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38172,PBN,On Road,Existing,No,CLYDE,ROAD,5768, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38173,PBN,On Road,Existing,No,CLYDE,ROAD,5768, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38174,PBN,On Road,Existing,No,CLYDE,ROAD,5768, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38175,PBN,On Road,Existing,No,CLYDE,ROAD,5768, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38176,PBN,On Road,Existing,No,CLYDE,ROAD,5768, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38177,PBN,On Road,Existing,No,DANDENONG-HASTINGS,ROAD,2230, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38178,PBN,On Road,Existing,No,DANDENONG-HASTINGS,ROAD,2230, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38179,PBN,On Road,Existing,No,DANDENONG-HASTINGS,ROAD,2230, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38180,PBN,On Road,Existing,No,DANDENONG-HASTINGS,ROAD,2230, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38181,PBN,On Road,Existing,No,DANDENONG-HASTINGS,ROAD,2230, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38182,PBN,On Road,Existing,No,DANDENONG-HASTINGS,ROAD,2230, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38183,PBN,On Road,Existing,No,CRANBOURNE-FRANKSTON,ROAD,5765, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38184,PBN,On Road,Existing,No,MONASH,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38185,PBN,On Road,Existing,No,MONASH,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38186,PBN,On Road,Existing,No,MONASH,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38187,PBN,On Road,Existing,No,MONASH,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38188,PBN,On Road,Existing,No,MONASH,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38189,PBN,On Road,Existing,No,MONASH,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38190,PBN,On Road,Existing,No,MONASH,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38191,PBN,On Road,Existing,No,MONASH,STREET,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38192,PBN,On Road,Existing,No,DERRIMUT,TRAIL,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38193,PBN,On Road,Existing,No,LINK,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38194,PBN,On Road,Existing,No,THEAVENUE, ,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38195,PBN,On Road,Existing,No,DERRIMUT,TRAIL,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38196,PBN,On Road,Existing,No,SUNRISE,DRIVE,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38197,PBN,On Road,Existing,No,FEDERATION,WAY,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38198,PBN,On Road,Existing,No,DERRIMUT,TRAIL,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38199,PBN,On Road,Existing,No,DERRIMUT,TRAIL,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38200,PBN,On Road,Existing,Yes,MCCUBBIN,DRIVE,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Sydenham to Keilor East, 
38201,PBN,On Road,Existing,Yes,STATION,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Melton Rail Corridor (Sunshine to Melton), 
38202,PBN,On Road,Existing,Yes,MELTON,HIGHWAY,2040, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Sydenham to Keilor East, 
38203,PBN,On Road,Existing,Yes,STATION,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Melton Rail Corridor (Sunshine to Melton), 
38204,PBN,On Road,Existing,Yes,MELTON,HIGHWAY,2040, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Sydenham to Keilor East, 
38205,PBN,On Road,Existing,Yes,MELTON,HIGHWAY,2040, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Sydenham to Keilor East, 
38206,PBN,On Road,Existing,Yes,MELTON,HIGHWAY,2040, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Sydenham to Keilor East, 
38207,PBN,On Road,Existing,Yes,MELTON,HIGHWAY,2040, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Sydenham to Keilor East, 
38208,PBN,On Road,Existing,Yes,MELTON,HIGHWAY,2040, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Sydenham to Keilor East, 
38209,PBN,On Road,Existing,Yes,STATION,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Melton Rail Corridor (Sunshine to Melton), 
38210,PBN,On Road,Existing,Yes,MELTON,HIGHWAY,2040, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Sydenham to Keilor East, 
38211,PBN,On Road,Existing,Yes,STATION,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Melton Rail Corridor (Sunshine to Melton), 
38212,PBN,On Road,Existing,Yes,STATION,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Melton Rail Corridor (Sunshine to Melton), 
38213,PBN,On Road,Existing,Yes,MELTON,HIGHWAY,2040, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Sydenham to Keilor East, 
38214,PBN,On Road,Existing,Yes,MELTON,HIGHWAY,2040, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Sydenham to Keilor East, 
38215,PBN,On Road,Existing,Yes,MELTON,HIGHWAY,2040, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Sydenham to Keilor East, 
38216,PBN,On Road,Existing,Yes,MELTON,HIGHWAY,2040, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Sydenham to Keilor East, 
38217,PBN,On Road,Existing,Yes,MELTON,HIGHWAY,2040, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Sydenham to Keilor East, 
38218,PBN,On Road,Existing,Yes,MELTON,HIGHWAY,2040, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Sydenham to Keilor East, 
38219,PBN,On Road,Existing,Yes,STATION,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Melton Rail Corridor (Sunshine to Melton), 
38220,PBN & MTN,On Road,Existing,Yes,CRANBOURNE-FRANKSTON,ROAD,5765, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Cranbourne to Frankston, 
38221,PBN,On Road,Existing,Yes,CRANBOURNE,ROAD,5765, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Cranbourne to Frankston, 
38222,PBN,On Road,Existing,Yes,CRANBOURNE,ROAD,5765, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Cranbourne to Frankston, 
38223,PBN,On Road,Existing,Yes,CRANBOURNE,ROAD,5765, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Cranbourne to Frankston, 
38224,PBN,On Road,Existing,Yes,CRANBOURNE,ROAD,5765, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Cranbourne to Frankston, 
38225,PBN & MTN,On Road,Existing,Yes,CRANBOURNE-FRANKSTON,ROAD,5765, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Cranbourne to Frankston, 
38226,PBN,On Road,Existing,Yes,CRANBOURNE,ROAD,5765, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Cranbourne to Frankston, 
38227,PBN,On Road,Existing,Yes,CRANBOURNE,ROAD,5765, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Cranbourne to Frankston, 
38228,PBN & MTN,On Road,Existing,Yes,CRANBOURNE-FRANKSTON,ROAD,5765, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Cranbourne to Frankston, 
38229,PBN,On Road,Existing,Yes,CRANBOURNE,ROAD,5765, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Cranbourne to Frankston, 
38230,PBN,On Road,Existing,Yes,CRANBOURNE,ROAD,5765, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Cranbourne to Frankston, 
38231,PBN,On Road,Existing,No,FOREST,ROAD,5920, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38232,PBN,On Road,Existing,No,FOREST,ROAD,5920, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38233,PBN,On Road,Existing,No,FOREST,ROAD,5920, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38234,PBN,On Road,Existing,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38235,PBN & MTN,On Road,Existing,Yes,FRANKSTON-FLINDERS,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Frankston to Bittern, 
38236,PBN & MTN,On Road,Existing,Yes,DEFENCE,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38237,PBN & MTN,On Road,Existing,Yes,DEFENCE,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38238,PBN & MTN,On Road,Existing,Yes,DEFENCE,ROAD,9999, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38239,PBN & MTN,On Road,Existing,Yes,POINT NEPEAN,ROAD,4034, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38240,PBN & MTN,On Road,Existing,Yes,POINT NEPEAN,ROAD,4034, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38241,PBN & MTN,On Road,Existing,Yes,POINT NEPEAN,ROAD,4034, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38242,PBN & MTN,On Road,Existing,Yes,POINT NEPEAN,ROAD,4034, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38243,PBN & MTN,On Road,Existing,Yes,POINT NEPEAN,ROAD,4034, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38244,PBN & MTN,On Road,Existing,Yes,POINT NEPEAN,ROAD,4034, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38245,PBN & MTN,On Road,Existing,Yes,POINT NEPEAN,ROAD,4034, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38246,PBN & MTN,On Road,Existing,Yes,POINT NEPEAN,ROAD,4034, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38247,PBN & MTN,On Road,Existing,Yes,POINT NEPEAN,ROAD,4034, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38248,PBN & MTN,On Road,Existing,Yes,POINT NEPEAN,ROAD,4034, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38249,PBN & MTN,On Road,Existing,Yes,POINT NEPEAN,ROAD,4034, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38250,PBN & MTN,On Road,Existing,Yes,POINT NEPEAN,ROAD,4034, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38251,PBN & MTN,On Road,Existing,Yes,POINT NEPEAN,ROAD,4034, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38252,PBN & MTN,On Road,Existing,No,NEPEAN,HIGHWAY,2660, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38253,PBN & MTN,On Road,Existing,No,NEPEAN,HIGHWAY,2660, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38254,PBN & MTN,On Road,Existing,No,NEPEAN,HIGHWAY,2660, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38255,PBN & MTN,On Road,Existing,No,NEPEAN,HIGHWAY,2660, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38256,PBN & MTN,On Road,Existing,No,NEPEAN,HIGHWAY,2660, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38257,PBN & MTN,On Road,Existing,No,NEPEAN,HIGHWAY,2660, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38258,PBN & MTN,On Road,Existing,No,NEPEAN,HIGHWAY,2660, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38259,PBN & MTN,On Road,Existing,No,NEPEAN,HIGHWAY,2660, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38260,PBN & MTN,On Road,Existing,No,NEPEAN,HIGHWAY,2660, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38261,PBN & MTN,On Road,Existing,No,NEPEAN,HIGHWAY,2660, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38262,PBN & MTN,On Road,Existing,No,NEPEAN,HIGHWAY,2660, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38263,PBN & MTN,On Road,Existing,No,NEPEAN,HIGHWAY,2660, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38264,PBN & MTN,On Road,Existing,No,NEPEAN,HIGHWAY,2660, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38265,PBN & MTN,On Road,Existing,No,NEPEAN,HIGHWAY,5754, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38266,PBN & MTN,On Road,Existing,No,NEPEAN,HIGHWAY,4034, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38267,PBN & MTN,On Road,Existing,No,NEPEAN,HIGHWAY,5754, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38268,PBN,On Road,Existing,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38269,PBN,On Road,Existing,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38270,PBN,On Road,Existing,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38271,PBN,On Road,Existing,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38272,PBN,On Road,Existing,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38273,PBN,On Road,Existing,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38274,PBN,On Road,Existing,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38275,PBN,On Road,Existing,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38276,PBN,On Road,Existing,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38277,PBN,On Road,Existing,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38278,PBN,On Road,Existing,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38279,PBN,On Road,Existing,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38280,PBN,On Road,Existing,No,FERNTREE GULLY,ROAD,5799, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38281,PBN,On Road,Existing,No,FERNTREE GULLY,ROAD,5799, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38282,PBN,On Road,Existing,No,FERNTREE GULLY,ROAD,5799, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38283,PBN,On Road,Existing,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38284,PBN,On Road,Existing,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38285,PBN,On Road,Existing,No,FERNTREE GULLY,ROAD,5799, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38286,PBN,On Road,Existing,No,FERNTREE GULLY,ROAD,5799, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38287,PBN,On Road,Existing,No,FERNTREE GULLY,ROAD,5799, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38288,PBN,On Road,Existing,No,DANDENONG,ROAD,2510, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38289,PBN,On Road,Existing,No,FERNTREE GULLY,ROAD,5799, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,, 
38290,PBN & MTN,On Road,Existing,Yes,POINT NEPEAN,ROAD,4034, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38291,PBN & MTN,On Road,Existing,Yes,POINT NEPEAN,ROAD,4034, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38292,PBN & MTN,On Road,Existing,Yes,POINT NEPEAN,ROAD,4034, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38293,PBN & MTN,On Road,Existing,Yes,POINT NEPEAN,ROAD,4034, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38294,PBN & MTN,On Road,Existing,Yes,POINT NEPEAN,ROAD,4034, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38295,PBN & MTN,On Road,Existing,Yes,POINT NEPEAN,ROAD,4034, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
38296,PBN & MTN,On Road,Existing,Yes,POINT NEPEAN,ROAD,4034, , , , ,0, , ,0, ,1899/12/30 00:00:00+00,0,Central Subregion to Point Nepean, 
